from,to,type,confidence,reason,step,staticGated
"Function:src/normalizers/tmdb.matching.js:extractKnownTitles","Function:src/normalizers/tmdb.matching.js:normalizeTitleForComparison","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/tmdb.matching.js:selectBestMatch","Function:src/normalizers/tmdb.matching.js:normalizeTitleForComparison","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/tmdb.normalizer.js:normalizeTmdbCandidate","Function:src/identity/id-types.js:normalizeId","CALLS",0.85,"import-resolved",0,0
"Function:src/normalizers/tmdb.normalizer.js:normalizeTmdbCandidate","Function:src/normalizers/tmdb.normalizer.js:str","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/tmdb.normalizer.js:normalizeTmdbCandidate","Function:src/normalizers/tmdb.normalizer.js:extractYear","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/tmdb.normalizer.js:normalizeTmdbCandidate","Function:src/normalizers/tmdb.normalizer.js:numberOrNull","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/tmdb.normalizer.js:normalizeTmdbCandidate","Function:src/providers/tmdb/tmdb.queries.js:tmdbImageUrl","CALLS",0.85,"import-resolved",0,0
"Function:src/normalizers/tmdb.normalizer.js:normalizeTmdbCandidates","Function:src/normalizers/tmdb.normalizer.js:normalizeTmdbCandidate","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/tmdb.normalizer.js:createUnresolvedTmdbVisual","Function:src/normalizers/tmdb.normalizer.js:str","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/tmdb.normalizer.js:normalizeTmdbDetails","Function:src/identity/id-types.js:normalizeId","CALLS",0.85,"import-resolved",0,0
"Function:src/normalizers/tmdb.normalizer.js:normalizeTmdbDetails","Function:src/providers/tmdb/tmdb.queries.js:tmdbImageUrl","CALLS",0.85,"import-resolved",0,0
"Function:src/providers/http-client.js:httpRequest","Function:src/providers/http-client.js:parseBody","CALLS",0.85,"local-call",0,0
"Function:src/providers/megaplay/megaplay.queries.js:normalizeEpisode","Function:src/identity/id-types.js:normalizeId","CALLS",0.85,"import-resolved",0,0
"Function:src/providers/megaplay/megaplay.queries.js:buildStreamPath","Function:src/identity/id-types.js:normalizeId","CALLS",0.85,"import-resolved",0,0
"Function:src/providers/megaplay/megaplay.queries.js:buildStreamPath","Function:src/providers/megaplay/megaplay.queries.js:normalizeEpisode","CALLS",0.85,"local-call",0,0
"Function:src/providers/megaplay/megaplay.queries.js:buildStreamPath","Function:src/providers/megaplay/megaplay.queries.js:normalizeLanguage","CALLS",0.85,"local-call",0,0
"Function:src/providers/megaplay/megaplay.queries.js:buildAniListStreamUrl","Function:src/providers/megaplay/megaplay.queries.js:buildStreamPath","CALLS",0.85,"local-call",0,0
"Function:src/providers/megaplay/megaplay.queries.js:buildMalStreamUrl","Function:src/providers/megaplay/megaplay.queries.js:buildStreamPath","CALLS",0.85,"local-call",0,0
"Function:src/server.js:server","Function:src/config/env.js:getRedactedConfig","CALLS",0.85,"import-resolved",0,0
"Function:src/services/anime.service.js:getAnimeDetails","Function:src/identity/id-types.js:parseRequiredId","CALLS",0.85,"import-resolved",0,0
"Function:src/services/anime.service.js:getAnimeDetails","Function:src/normalizers/anime.normalizer.js:normalizeAnilistAnime","CALLS",0.85,"import-resolved",0,0
"Function:src/services/anime.service.js:getFullDetails","Function:src/identity/id-types.js:parseRequiredId","CALLS",0.85,"import-resolved",0,0
"Function:src/services/anime.service.js:getFullDetails","Function:src/services/anime.service.js:getAnimeDetails","CALLS",0.85,"local-call",0,0
"Function:src/services/anime.service.js:getFullDetails","Function:src/normalizers/anime.merge.js:mergeJikanIntoCanonical","CALLS",0.85,"import-resolved",0,0
"Function:src/services/anime.service.js:getFullDetails","Function:src/normalizers/anime.merge.js:mergeTmdbIntoCanonical","CALLS",0.85,"import-resolved",0,0
"Function:src/services/anime.service.js:searchAnime","Function:src/services/anime.service.js:validateSearchOptions","CALLS",0.85,"local-call",0,0
"Function:src/services/anime.service.js:searchAnime","Function:src/normalizers/anime.normalizer.js:normalizeAnilistPage","CALLS",0.85,"import-resolved",0,0
"Function:src/services/anime.service.js:getAnimeRecommendations","Function:src/identity/id-types.js:parseRequiredId","CALLS",0.85,"import-resolved",0,0
"Function:src/services/anime.service.js:getAnimeRecommendations","Function:src/normalizers/anime.normalizer.js:normalizeAnilistRecommendations","CALLS",0.85,"import-resolved",0,0
"Function:src/services/anime.service.js:getAnimeSeasons","Function:src/identity/id-types.js:parseRequiredId","CALLS",0.85,"import-resolved",0,0
"Function:src/services/anime.service.js:getAnimeSeasons","Function:src/normalizers/anime.normalizer.js:normalizeAnilistRelation","CALLS",0.85,"import-resolved",0,0
"Function:src/services/anime.service.js:getAnimeEpisodes","Function:src/identity/id-types.js:parseRequiredId","CALLS",0.85,"import-resolved",0,0
"Function:src/services/anime.service.js:getAnimeEpisodes","Function:src/services/anime.service.js:getAnimeDetails","CALLS",0.85,"local-call",0,0
"Function:src/services/category.service.js:resolveCategoryOptions","Function:src/services/category.service.js:normalizeCategoryType","CALLS",0.85,"local-call",0,0
"Function:src/services/category.service.js:resolveCategoryOptions","Function:src/services/category.service.js:allowedCategories","CALLS",0.85,"local-call",0,0
"Function:src/services/category.service.js:getCategory","Function:src/services/category.service.js:resolveCategoryOptions","CALLS",0.85,"local-call",0,0
"Function:src/services/category.service.js:getCategory","Function:src/services/anime.service.js:searchAnime","CALLS",0.85,"import-resolved",0,0
"Function:src/services/health.service.js:getHealthStatus","Function:src/services/health.service.js:getUptimeSeconds","CALLS",0.85,"local-call",0,0
"Function:src/services/home.service.js:homeSections","Function:src/services/home.service.js:currentSeason","CALLS",0.85,"local-call",0,0
"Function:src/services/home.service.js:getHomeFeed","Function:src/services/home.service.js:homeSections","CALLS",0.85,"local-call",0,0
"Function:src/services/jikan.service.js:getAnimeByMalId","Function:src/identity/id-types.js:parseRequiredId","CALLS",0.85,"import-resolved",0,0
"Function:src/services/jikan.service.js:getAnimeByMalId","Function:src/normalizers/anime.normalizer.js:normalizeJikanAnime","CALLS",0.85,"import-resolved",0,0
"Function:src/services/jikan.service.js:getEpisodes","Function:src/identity/id-types.js:parseRequiredId","CALLS",0.85,"import-resolved",0,0
"Function:src/services/jikan.service.js:getEpisodes","Function:src/normalizers/anime.normalizer.js:normalizeJikanEpisodes","CALLS",0.85,"import-resolved",0,0
"Function:src/services/jikan.service.js:searchAnime","Function:src/normalizers/anime.normalizer.js:normalizeJikanPage","CALLS",0.85,"import-resolved",0,0
"Function:src/services/schedule.service.js:getAiringSchedule","Function:src/services/schedule.service.js:requireEpoch","CALLS",0.85,"local-call",0,0
"Function:src/services/schedule.service.js:getAiringSchedule","Function:src/normalizers/anime.normalizer.js:normalizeAnilistAiringSchedule","CALLS",0.85,"import-resolved",0,0
"Function:src/services/tmdb.service.js:enrichWithTmdb","Function:src/identity/id-types.js:parseRequiredId","CALLS",0.85,"import-resolved",0,0
"Function:src/services/tmdb.service.js:enrichWithTmdb","Function:src/services/tmdb.service.js:resolveTmdbVisual","CALLS",0.85,"local-call",0,0
"Function:src/services/tmdb.service.js:resolveTmdbVisual","Function:src/normalizers/tmdb.normalizer.js:createUnresolvedTmdbVisual","CALLS",0.85,"import-resolved",0,0
"Function:src/services/tmdb.service.js:resolveTmdbVisual","Function:src/normalizers/tmdb.matching.js:extractKnownTitles","CALLS",0.85,"import-resolved",0,0
"Function:src/services/tmdb.service.js:resolveTmdbVisual","Function:src/normalizers/tmdb.matching.js:normalizeTitleForComparison","CALLS",0.85,"import-resolved",0,0
"Function:src/services/tmdb.service.js:resolveTmdbVisual","Function:src/normalizers/tmdb.normalizer.js:normalizeTmdbCandidates","CALLS",0.85,"import-resolved",0,0
"Function:src/services/tmdb.service.js:resolveTmdbVisual","Function:src/normalizers/tmdb.matching.js:selectBestMatch","CALLS",0.85,"import-resolved",0,0
